时间,静压,总压,总温,气压高度,指示空速,真空速,马赫数,垂直速度,大气静温
1561.7,27508.6824746795,35228.5745973462,242.873041839241,9739.27648528092,110.795221189994,190.330329090451,0.633171749917234,4.76651645452253,224.844702845674
1561.8,27506.6885027854,35239.8541109635,242.901998597176,9739.75355979191,110.887982079582,190.499475305673,0.633738818666824,4.77497376528367,224.841601861353
1561.9,27504.6911012682,35251.2346208138,242.931199339369,9740.23148294555,110.981386144375,190.669786151098,0.634309777476377,4.7834893075549,224.838495360854
1562,27502.6902464836,35262.7157815295,242.960643343197,9740.71026054818,111.075429329026,190.841254903144,0.634884604133259,4.79206274515718,224.835383306437
1562.1,27500.6859149353,35274.2972439241,242.990329876997,9741.18989837242,111.170107552597,191.013874792519,0.635463276272329,4.80069373962593,224.832265660579
1562.2,27498.6780832756,35285.9786549651,243.020258199997,9741.67040215691,111.265416708734,191.187639004484,0.636045771376799,4.8093819502242,224.82914238598
1562.3,27496.6667283062,35297.7596577494,243.050427562257,9742.15177760612,111.361352665857,191.362540679127,0.636632066779139,4.81812703395635,224.82601344556
1562.4,27494.6518269798,35309.6398914764,243.080837204597,9742.6340303901,111.457911267341,191.538572911629,0.637222139661961,4.82692864558145,224.822878802464
1562.5,27492.6333564001,35321.6189914234,243.111486358543,9743.11716614426,111.555088331708,191.715728752538,0.637815967058914,4.83578643762691,224.819738420062
1562.6,27490.6112938232,35333.6965889196,243.142374246256,9743.60119046916,111.652879652804,191.894001208046,0.638413525855601,4.84470006040231,224.81659226195
1562.7,27488.5856166588,35345.8723113208,243.173500080473,9744.08610893029,111.751280999999,192.073383240261,0.639014792790474,4.85366916201307,224.813440291953
1562.8,27486.5563024705,35358.145781985,243.204863064445,9744.5719270578,111.850288118368,192.253867767488,0.63961974445576,4.86269338837441,224.810282474124
1562.9,27484.5233289768,35370.5166202467,243.23646239187,9745.05865034638,111.949896728885,192.435447664507,0.640228357298376,4.87177238322533,224.807118772748
1563,27482.4866740525,35382.984441393,243.26829724684,9745.54628425495,112.050102528615,192.618115762853,0.640840607620859,4.88090578814263,224.803949152343
1563.1,27480.4463157289,35395.5488566387,243.300366803771,9746.03483420649,112.150901190904,192.801864851103,0.641456471582304,4.89009324255517,224.800773577658
1563.2,27478.4022321953,35408.2094731022,243.332670227347,9746.5243055878,112.252288365576,192.986687675159,0.642075925199289,4.89933438375797,224.797592013679
1563.3,27476.3544017992,35420.9658937816,243.365206672457,9747.01470374934,112.354259679124,193.172576938532,0.642698944346833,4.90862884692658,224.794404425629
1563.4,27474.3028030479,35433.8177175307,243.397975284141,9747.50603400494,112.456810734908,193.35952530263,0.643325504759332,4.9179762651315,224.791210778968
1563.5,27472.2474146087,35446.7645390358,243.43097519752,9747.99830163166,112.559937113353,193.547525387054,0.643955582031528,4.92737626935271,224.788011039394
1563.6,27470.18821531,35459.8059487919,243.464205537748,9748.49151186956,112.663634372142,193.736569769882,0.644589151619459,4.9368284884941,224.784805172848
1563.7,27468.1251841424,35472.9415330804,243.497665419947,9748.98566992145,112.767898046419,193.926650987965,0.645226188841425,4.94633254939826,224.781593145511
1563.8,27466.0583002591,35486.1708739454,243.531353949152,9749.48078095276,112.872723648987,194.117761537223,0.645866668878965,4.95588807686114,224.778374923807
1563.9,27463.9875429771,35499.4935491719,243.565270220252,9749.97685009129,112.978106670507,194.309893872937,0.646510566777827,4.96549469364684,224.775150474407
1564,27461.9128917775,35512.9091322634,243.599413317933,9750.473882427,113.084042579706,194.503040410053,0.647157857448957,4.97515202050263,224.771919764224
1564.1,27459.8343263071,35526.4171924199,243.633782316626,9750.97188301183,113.19052682357,194.697193523475,0.647808515669477,4.98485967617377,224.768682760423
1564.2,27457.7518263785,35540.0172945159,243.668376280447,9751.47085685951,113.297554827553,194.892345548372,0.648462516083682,4.9946172774186,224.765439430413
1564.3,27455.6653719713,35553.7089990796,243.703194263144,9751.97080894533,113.405121995782,195.088488780476,0.649119833204042,5.0044244390238,224.762189741855
1564.4,27453.5749432325,35567.4918622714,243.738235308042,9752.47174420598,113.513223711258,195.285615476387,0.64978044141219,5.01428077381934,224.758933662661
1564.5,27451.480520478,35581.3654358633,243.77349844799,9752.9736675393,113.621855336069,195.483717853881,0.650444314959947,5.02418589269406,224.755671160995
1564.6,27449.3820841925,35595.3292672185,243.808982705308,9753.47658380417,113.731012211588,195.682788092216,0.651111427970322,5.03413940461081,224.752402205273
1564.7,27447.2796150309,35609.3828992712,243.844687091737,9753.98049782023,113.840689658688,195.882818332439,0.651781754438533,5.04414091662195,224.749126764168
1564.8,27445.173093819,35623.5258705066,243.880610608383,9754.48541436775,113.950882977948,196.0838006777,0.652455268233037,5.05419003388499,224.74584480661
1564.9,27443.0625015539,35637.7577149418,243.91675224567,9754.99133818743,114.061587449864,196.285727193558,0.653131943096539,5.0642863596779,224.742556301782
1565,27440.947819405,35652.0779621066,243.953110983288,9755.49827398019,114.172798335056,196.488589908301,0.653811752647045,5.07442949541505,224.739261219129
1565.1,27438.829028715,35666.4861370247,243.989685790144,9756.00622640699,114.284510874483,196.692380813257,0.654494670378893,5.08461904066287,224.735959528355
1565.2,27436.7061110001,35680.9817601948,244.026475624317,9756.51520008868,114.396720289654,196.897091863109,0.65518066966378,5.09485459315547,224.732651199424
1565.3,27434.579047951,35695.5643475738,244.063479433004,9757.02519960578,114.509421782839,197.102714976217,0.655869723751836,5.10513574881085,224.729336202562
1565.4,27432.4478214338,35710.2334105574,244.100696152478,9757.53622949831,114.622610537285,197.30924203493,0.656561805772646,5.1154621017465,224.726014508261
1565.5,27430.3124134905,35724.9884559647,244.13812470804,9758.04829426561,114.73628171743,197.516664885915,0.657256888736331,5.12583324429574,224.722686087274
1565.6,27428.1728063396,35739.8289860197,244.175764013975,9758.56139836617,114.850430469116,197.724975340473,0.657954945534601,5.13624876702365,224.71935091062
1565.7,27426.0289823771,35754.7544983356,244.213612973506,9759.07554621746,114.965051919808,197.934165174863,0.658655948941806,5.14670825874315,224.716008949586
1565.8,27423.8809241772,35769.7644858986,244.251670478752,9759.59074219573,115.080141178809,198.14422613063,0.659359871616033,5.1572113065315,224.712660175728
1565.9,27421.7286144924,35784.858437052,244.289935410686,9760.10699063584,115.195693337476,198.355149914925,0.660066686100151,5.16775749574627,224.709304560867
1566,27419.572036255,35800.0358354809,244.328406639089,9760.62429583113,115.311703469441,198.56692820084,0.660776364822917,5.17834641004201,224.705942077098
1566.1,27417.4111725773,35815.2961601978,244.367083022515,9761.1426620332,115.42816663083,198.779552627731,0.661488880100046,5.18897763138656,224.702572696784
1566.2,27415.2460067524,35830.6388855271,244.405963408248,9761.66209345177,115.545077860478,198.993014801548,0.662204204135292,5.19965074007742,224.699196392563
1566.3,27413.0765222547,35846.0634810921,244.445046632263,9762.18259425452,115.662432180154,199.207306295172,0.66292230902156,5.2103653147586,224.695813137346
1566.4,27410.9027027407,35861.5694118011,244.484331519189,9762.70416856688,115.780224594779,199.42241864874,0.663643166741982,5.22112093243701,224.692422904315
1566.5,27408.7245320498,35877.1561378337,244.523816882272,9763.22682047192,115.898450092649,199.638343369985,0.664366749171031,5.23191716849926,224.689025666932
1566.6,27406.5419942045,35892.823114629,244.563501523339,9763.75055401018,116.017103645658,199.85507193457,0.665093028075627,5.24275359672851,224.685621398934
1566.7,27404.3550734114,35908.5697928725,244.603384232761,9764.27537317949,116.136180209514,200.072595786421,0.665821975116229,5.25362978932103,224.682210074333
1566.8,27402.1637540617,35924.3956184848,244.643463789423,9764.8012819348,116.255674723976,200.290906338069,0.666553561847974,5.26454531690344,224.678791667424
1566.9,27399.9680207319,35940.3000326102,244.683738960688,9765.32828418807,116.375582113062,200.509994970987,0.667287759721775,5.27549974854936,224.675366152778
1567,27397.7678581842,35956.2824716056,244.724208502366,9765.85638380809,116.495897285286,200.729853035932,0.668024540085448,5.28649265179658,224.671933505247
1567.1,27395.5632513673,35972.3423670305,244.764871158682,9766.38558462031,116.616615133875,200.950471853283,0.668763874184844,5.29752359266413,224.668493699968
1567.2,27393.3541854168,35988.4791456368,244.805725662249,9766.91589040673,116.737730537001,201.171842713387,0.669505733164967,5.30859213566935,224.665046712356
1567.3,27391.140645656,36004.6922293593,244.846770734038,9767.4473049057,116.859238358002,201.393956876902,0.670250088071117,5.31969784384511,224.661592518113
1567.4,27388.9226175965,36020.9810353074,244.888005083349,9767.97983181183,116.981133445612,201.616805575141,0.670996909850023,5.33084027875705,224.658131093223
1567.5,27386.7000869383,36037.3449757557,244.929427407786,9768.5134747758,117.103410634187,201.840380010418,0.671746169350983,5.34201900052092,224.654662413957
1567.6,27384.473039571,36053.7834581371,244.971036393233,9769.04823740421,117.226064743934,202.064671356399,0.672497837327017,5.35323356781995,224.651186456873
1567.7,27382.241461574,36070.2958850346,245.012830713827,9769.5841232595,117.349090581136,202.289670758444,0.673251884436005,5.36448353792222,224.647703198813
1567.8,27380.0053392169,36086.881654175,245.054809031936,9770.12113585973,117.472482938387,202.515369333963,0.674008281241844,5.37576846669816,224.644212616912
1567.9,27377.7646589606,36103.540158422,245.096969998139,9770.6592786785,117.596236594812,202.741758172762,0.674766998215605,5.38708790863809,224.64071468859
1568,27375.519407457,36120.2707857708,245.139312251202,9771.19855514478,117.720346316308,202.968828337397,0.675528005736695,5.39844141686987,224.637209391559
1568.1,27373.2695715504,36137.0729193427,245.181834418062,9771.73896864278,117.844806855765,203.196570863528,0.676291274094014,5.40982854317641,224.633696703822
1568.2,27371.0151382774,36153.9459373801,245.224535113806,9772.28052251184,117.9696129533,203.424976760269,0.677056773487126,5.42124883801346,224.630176603673
1568.3,27368.7560948676,36170.8892132426,245.267412941656,9772.82322004627,118.09475933649,203.654037010547,0.677824474027429,5.43270185052733,224.626649069699
1568.4,27366.4924287441,36187.9021154027,245.310466492952,9773.36706449522,118.220240720598,203.883742571454,0.678594345739324,5.44418712857269,224.623114080781
1568.5,27364.2241275242,36204.9840074438,245.353694347136,9773.91205906258,118.346051808811,204.114084374609,0.679366358561404,5.45570421873046,224.619571616093
1568.6,27361.9511790192,36222.1342480563,245.397095071744,9774.45820690684,118.472187292467,204.345053326512,0.680140482347621,5.46725266632562,224.616021655106
1568.7,27359.6735712359,36239.3521910366,245.440667222386,9775.00551114093,118.598641851292,204.576640308904,0.680916686868473,5.47883201544521,224.612464177584
1568.8,27357.3912923762,36256.6371852851,245.484409342743,9775.55397483215,118.72541015363,204.808836179129,0.681694941812202,5.49044180895643,224.608899163591
1568.9,27355.1043308378,36273.9885748053,245.528319964551,9776.10360100202,118.852486856677,205.041631770488,0.682475216785965,5.50208158852441,224.605326593487
1569,27352.8126752149,36291.405698704,245.5723976076,9776.65439262618,118.979866606714,205.275017892613,0.683257481317046,5.51375089463066,224.60174644793
1569.1,27350.5163142983,36308.887891191,245.616640779718,9777.20635263424,119.107544039342,205.508985331819,0.68404170485404,5.52544926659093,224.598158707877
1569.2,27348.2152370762,36326.4344815801,245.661047976774,9777.7594839097,119.235513779715,205.74352485147,0.684827856768055,5.5371762425735,224.594563354587
1569.3,27345.9094327342,36344.0447942909,245.705617682669,9778.31378928981,119.363770442777,205.97862719235,0.685615906353925,5.54893135961752,224.590960369616
1569.4,27343.598890656,36361.71814885,245.750348369333,9778.86927156547,119.492308633491,206.21428307302,0.686405822831393,5.56071415365098,224.587349734824
1569.5,27341.2836004237,36379.4538598946,245.795238496726,9779.42593348113,119.621122947081,206.450483190188,0.687197575346345,5.57252415950941,224.583731432373
1569.6,27338.9635518184,36397.2512371752,245.840286512838,9779.98377773465,119.750207969265,206.687218219081,0.687991132972008,5.58436091095406,224.580105444725
1569.7,27336.6387348203,36415.109585559,245.885490853685,9780.54280697723,119.879558276485,206.924478813802,0.688786464710155,5.59622394069012,224.576471754648
1569.8,27334.3091396091,36433.0282050354,245.930849943317,9781.10302381329,120.009168436153,207.162255607712,0.689583539492349,5.60811278038562,224.572830345214
1569.9,27331.9747565647,36451.0063907199,245.976362193822,9781.66443080034,120.139033006874,207.400539213788,0.690382326181128,5.62002696068941,224.569181199798
1570,27329.6355762674,36469.0434328604,246.022026005326,9782.22703044894,120.269146538695,207.639320225002,0.691182793571259,5.6319660112501,224.565524302082
1570.1,27327.2915894978,36487.1386168436,246.067839766006,9782.79082522254,120.399503573335,207.87858921469,0.69198491039095,5.64392946073448,224.561859636053
1570.2,27324.9427872381,36505.2912232009,246.113801852094,9783.35581753741,120.530098644417,208.118336736919,0.692788645303064,5.65591683684594,224.558187186007
1570.3,27322.5891606715,36523.5005276173,246.159910627889,9783.92200976257,120.660926277715,208.35855332687,0.693593966906377,5.6679276663435,224.554506936543
1570.4,27320.2307011832,36541.765800938,246.206164445766,9784.48940421964,120.791980991382,208.599229501201,0.694400843736782,5.67996147506007,224.550818872572
1570.5,27317.8674003603,36560.0863091786,246.252561646189,9785.05800318279,120.923257296192,208.840355758431,0.695209244268548,5.69201778792154,224.547122979312
1570.6,27315.4992499923,36578.4613135334,246.299100557727,9785.62780887864,121.054749695772,209.081922579308,0.696019136915549,5.70409612896539,224.543419242289
